Index	N_planet	M_planet_1	M_planet_2	M_planet_3	M_planet_4	sma_1	sma_2	sma_3	sma_4	R_in	R_out	M_star	age_star	R_star	T_star	q	density_profile	sound_speed_profile	inc	az	dist	spatial_resolution	spectral_resolution	beam_angle	rms_noise	position_angle	viscosity	dust	dust_to_gas	dust_mass
1252	2	0.371257	0.034224	0.000000	0.000000	173.264778	84.241890	0.000000	0.000000	23.600390	236.003904	1.336641	4.744797	1.718151	4525.996671	0.007344	0.206111	0.619477	78.217708	64.475426	132.294799	0.150585	0.117880	7.700424	7.466048	73.501306	0.002443	0.000000	0.010000	0.001000
1253	3	0.375843	0.022071	0.147515	0.000000	89.922316	57.714170	122.871810	0.000000	15.675464	156.754640	1.077823	0.715092	3.218279	4311.424381	0.007048	0.342136	0.523917	30.939372	120.112583	116.187016	0.118953	0.157736	71.188728	13.432629	95.463427	0.000802	0.000000	0.010000	0.001000
1254	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.439068	194.390679	1.828096	0.702059	4.086661	4615.761382	0.000663	0.737188	0.590251	74.439193	269.444680	148.781745	0.408640	0.138567	62.599982	19.830272	1.131417	0.000745	0.000000	0.010000	0.001000
1255	2	0.015904	0.343392	0.000000	0.000000	165.411607	78.334491	0.000000	0.000000	21.312881	213.128813	1.270973	4.871006	1.657657	4469.420913	0.005748	0.288522	0.417450	21.342388	102.338909	160.324416	0.361660	0.181052	11.272225	3.480588	36.383968	0.000916	0.000000	0.010000	0.001000
1256	2	0.340359	0.081948	0.000000	0.000000	70.513637	173.601047	0.000000	0.000000	22.496406	224.964059	1.841571	4.265138	2.276911	5023.409662	0.004006	0.460537	0.292127	14.797428	243.967575	136.707470	0.061178	0.065735	9.727280	13.167926	143.049039	0.000747	0.000000	0.010000	0.001000
1257	1	0.254513	0.000000	0.000000	0.000000	75.169191	0.000000	0.000000	0.000000	24.203300	242.032999	1.122162	4.863939	1.551777	4345.373866	0.003554	0.964559	0.693717	42.444963	60.100209	101.837253	0.315371	0.121702	21.901700	10.197970	96.175270	0.001164	0.000000	0.010000	0.001000
1258	2	0.050057	0.372854	0.000000	0.000000	70.749442	162.391754	0.000000	0.000000	20.376446	203.764460	1.806297	4.701528	2.217509	5059.518698	0.001358	0.393145	0.226374	20.098026	89.166994	189.476687	0.328478	0.193994	2.890300	13.939203	178.170974	0.001749	0.000000	0.010000	0.001000
1259	1	0.272343	0.000000	0.000000	0.000000	105.926111	0.000000	0.000000	0.000000	15.211978	152.119781	1.004897	1.193857	2.406000	4282.986461	0.004834	0.130829	0.129236	78.822806	88.154904	166.445901	0.478287	0.127849	3.199162	3.683454	138.868645	0.002005	0.000000	0.010000	0.001000
1260	4	0.156893	0.016370	0.280569	0.373274	101.648117	148.874866	164.696986	92.870676	23.728918	237.289184	1.578241	2.715140	2.229224	4640.284732	0.008449	0.307174	0.664032	69.750192	259.679711	109.946540	0.069158	0.111348	39.984455	6.519295	137.007776	0.002134	0.000000	0.010000	0.001000
1261	3	0.355501	0.031394	0.231775	0.000000	75.757401	111.185543	173.996394	0.000000	22.660105	226.601054	0.849282	4.637421	1.377920	4111.383982	0.002189	0.274366	0.460972	18.015226	65.941620	192.257535	0.465056	0.131012	54.310620	13.546733	87.666888	0.002423	0.000000	0.010000	0.001000
1262	1	0.076469	0.000000	0.000000	0.000000	120.344824	0.000000	0.000000	0.000000	16.801433	168.014334	0.782762	3.277513	1.516231	4070.027166	0.007321	0.234957	0.371014	79.025366	112.913656	130.409590	0.121543	0.117190	59.819998	9.557848	162.008291	0.000506	0.000000	0.010000	0.001000
1263	4	0.090077	0.180551	0.245628	0.374199	87.031011	125.898072	55.226431	99.179223	16.140375	161.403749	0.833515	1.270458	2.161845	4150.848285	0.005459	0.576327	0.363117	45.723687	155.388679	159.245412	0.466337	0.094726	17.463820	13.041909	9.150955	0.002433	0.000000	0.010000	0.001000
1264	3	0.099295	0.152402	0.367908	0.000000	116.576141	48.000552	84.820135	0.000000	15.775366	157.753657	1.752290	4.905833	2.130508	5022.437326	0.003170	0.646013	0.141965	50.246092	355.919266	117.556442	0.076378	0.139619	47.725390	4.221885	166.984147	0.002125	0.000000	0.010000	0.001000
1265	2	0.371126	0.075342	0.000000	0.000000	183.525528	72.888575	0.000000	0.000000	23.856898	238.568976	0.808250	0.581508	3.194292	4123.400249	0.007555	0.100810	0.745910	73.297750	322.741024	198.958673	0.079459	0.068078	88.925263	4.764389	170.399452	0.000502	0.000000	0.010000	0.001000
1266	4	0.358692	0.021805	0.252906	0.166713	111.849826	91.029239	68.448514	144.420712	19.184474	191.844740	1.108973	4.163988	1.619742	4333.948819	0.005889	0.718028	0.357174	50.018632	261.473104	138.927695	0.395667	0.161694	84.764283	17.651935	48.163302	0.000816	0.000000	0.010000	0.001000
1267	2	0.323137	0.019406	0.000000	0.000000	51.970515	122.560960	0.000000	0.000000	16.364044	163.640438	0.616280	2.666893	1.486014	3905.311744	0.003584	0.617486	0.304248	44.212216	75.566896	155.835162	0.140178	0.113041	45.678858	6.679381	152.026106	0.001543	0.000000	0.010000	0.001000
1268	4	0.163220	0.030566	0.211025	0.376538	55.999008	106.902833	132.159937	71.991881	16.906117	169.061168	1.259314	2.589009	2.016027	4431.946285	0.005546	0.866710	0.256024	37.991973	192.369385	189.777809	0.495761	0.070166	49.265271	16.506059	132.221783	0.002152	0.000000	0.010000	0.001000
1269	2	0.320735	0.095275	0.000000	0.000000	195.753784	86.976300	0.000000	0.000000	24.716955	247.169554	0.572200	0.636758	2.968643	3876.569586	0.006780	0.242432	0.275278	26.880181	67.087158	192.153839	0.071702	0.187332	14.658025	6.062318	86.577374	0.001449	0.000000	0.010000	0.001000
1270	4	0.268690	0.318526	0.025386	0.132681	132.812094	80.308747	95.337673	52.679909	17.095192	170.951921	1.779715	4.484757	2.179123	4987.019894	0.006830	0.208816	0.371146	49.583009	186.323192	108.942520	0.113237	0.141014	66.275397	11.134771	104.536376	0.001685	0.000000	0.010000	0.001000
1271	2	0.015850	0.328074	0.000000	0.000000	129.486754	58.877433	0.000000	0.000000	16.210246	162.102465	0.797414	2.683828	1.629970	4092.356249	0.008849	0.118695	0.394875	54.267418	79.186212	112.280045	0.325222	0.083580	8.890590	5.661954	134.961464	0.000827	0.000000	0.010000	0.001000
1272	3	0.079952	0.149092	0.359301	0.000000	61.233850	129.844773	85.272123	0.000000	18.266399	182.663990	0.958874	3.797479	1.560008	4219.446297	0.003482	0.681237	0.547481	28.441321	96.447872	118.316592	0.346264	0.151675	24.958742	12.117201	86.132357	0.000532	0.000000	0.010000	0.001000
1273	1	0.290623	0.000000	0.000000	0.000000	111.379895	0.000000	0.000000	0.000000	16.322641	163.226410	0.668030	0.748350	3.129018	3979.850511	0.004052	0.983624	0.509491	17.956990	211.329227	124.452926	0.344058	0.198890	53.047644	7.136203	62.536376	0.000681	0.000000	0.010000	0.001000
1274	4	0.148333	0.282360	0.375560	0.038060	185.131699	96.897137	155.565794	126.184541	23.835265	238.352652	0.545225	2.252590	1.498809	3821.569571	0.005446	0.654164	0.121072	32.250024	292.159506	196.337001	0.352000	0.162470	9.939422	9.895774	82.914370	0.001924	0.000000	0.010000	0.001000
1275	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.592822	185.928218	1.412814	0.514646	4.031275	4450.453191	0.006901	0.328695	0.460639	73.031568	259.462098	167.396614	0.195368	0.021038	89.602056	4.753739	165.792065	0.001908	0.000000	0.010000	0.001000
1276	1	0.216658	0.000000	0.000000	0.000000	73.238981	0.000000	0.000000	0.000000	19.126410	191.264103	1.442227	1.284998	2.731438	4526.955204	0.005671	0.370052	0.492622	65.254810	124.830809	136.114671	0.492946	0.117298	85.305910	10.813229	141.233427	0.002427	0.000000	0.010000	0.001000
1277	3	0.023530	0.328823	0.181122	0.000000	102.650783	114.131406	192.088995	0.000000	24.067353	240.673529	0.704976	1.254971	2.195522	4027.439654	0.007018	0.665433	0.729010	20.511971	72.716245	194.625347	0.300955	0.061066	76.371291	7.399102	74.970888	0.001018	0.000000	0.010000	0.001000
1278	2	0.289907	0.045760	0.000000	0.000000	64.088647	162.219063	0.000000	0.000000	20.786210	207.862105	0.501885	3.088003	1.299726	3760.486118	0.004200	0.473675	0.434020	17.792936	139.845855	143.084415	0.085818	0.071395	77.101960	16.650233	70.363372	0.002146	0.000000	0.010000	0.001000
1279	3	0.370271	0.234695	0.081278	0.000000	79.332531	186.824220	124.670566	0.000000	24.128909	241.289085	1.246074	1.711512	2.333150	4430.122901	0.008179	0.148298	0.166672	69.647704	347.807813	111.313318	0.069960	0.103305	37.241602	19.792649	79.117289	0.000894	0.000000	0.010000	0.001000
1280	4	0.257643	0.021831	0.156304	0.361683	86.991887	114.615308	179.613458	155.471676	23.967117	239.671173	1.683697	4.322545	2.067152	4854.854045	0.005433	0.146582	0.109716	74.581608	166.222279	188.499520	0.356360	0.134025	22.922073	4.082843	20.837865	0.002410	0.000000	0.010000	0.001000
1281	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.942406	179.424065	1.339899	1.636234	2.447359	4481.772684	0.005280	0.162780	0.654632	22.328313	226.924332	131.524383	0.124289	0.104611	55.593171	12.300210	85.132123	0.000960	0.000000	0.010000	0.001000
1282	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.564457	215.644569	0.961541	1.989438	1.965324	4244.888057	0.004891	0.722100	0.416257	65.026209	178.738447	157.581491	0.419970	0.121495	4.861503	6.278943	51.428032	0.002420	0.000000	0.010000	0.001000
1283	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	23.296743	232.967430	1.713292	2.398895	2.427403	4703.644384	0.004164	0.115876	0.101869	47.507586	235.698295	152.521811	0.370492	0.046542	53.494597	10.437696	40.705600	0.001314	0.000000	0.010000	0.001000
1284	3	0.108370	0.368195	0.140654	0.000000	50.916186	80.677654	118.461069	0.000000	16.690023	166.900231	1.016951	1.839065	2.072434	4288.115752	0.006267	0.143021	0.720747	31.809106	336.295973	119.560599	0.143129	0.181908	19.716503	6.874321	22.118142	0.001171	0.000000	0.010000	0.001000
1285	3	0.024193	0.342647	0.155031	0.000000	114.183491	99.157534	188.126573	0.000000	23.698252	236.982515	1.579516	1.747238	2.587465	4605.251376	0.002660	0.268123	0.683757	54.935053	199.446053	171.580648	0.249823	0.022283	64.534988	10.299216	136.180971	0.000661	0.000000	0.010000	0.001000
1286	1	0.298684	0.000000	0.000000	0.000000	75.445776	0.000000	0.000000	0.000000	19.305093	193.050933	1.555713	1.389157	2.781677	4579.582626	0.002378	0.229240	0.659450	63.484228	1.626610	117.378482	0.397541	0.032177	36.350475	6.461390	28.514332	0.001387	0.000000	0.010000	0.001000
1287	4	0.277646	0.361765	0.031717	0.182159	130.935318	52.734911	108.256689	78.179139	17.111530	171.115296	1.197732	4.456636	1.646113	4402.834724	0.003406	0.271310	0.731774	17.039432	263.712886	186.420695	0.197463	0.145690	19.265124	17.382256	58.935767	0.000657	0.000000	0.010000	0.001000
1288	2	0.015841	0.373620	0.000000	0.000000	134.422389	63.577665	0.000000	0.000000	17.646344	176.463442	1.135299	0.996451	2.749306	4358.838976	0.003206	0.527588	0.478196	55.553954	217.351326	162.891343	0.281088	0.147753	22.360871	11.977202	139.296748	0.001680	0.000000	0.010000	0.001000
1289	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.639301	216.393010	1.431290	3.668408	1.921597	4575.741767	0.002111	0.551383	0.637342	42.011862	285.654710	115.634039	0.479505	0.078370	24.710183	5.649815	116.296465	0.002034	0.000000	0.010000	0.001000
1290	2	0.314519	0.042408	0.000000	0.000000	142.656083	56.917452	0.000000	0.000000	18.885306	188.853063	1.425329	3.826770	1.893587	4575.988376	0.008156	0.927767	0.718997	72.768156	220.282617	169.065065	0.083765	0.028730	38.195124	19.164457	78.790753	0.002170	0.000000	0.010000	0.001000
1291	4	0.266121	0.111057	0.359120	0.061901	170.177719	135.381568	111.375006	73.259758	23.565068	235.650676	1.642728	3.527666	2.121819	4739.326597	0.004297	0.928350	0.705256	74.689764	322.018804	175.649453	0.378574	0.176449	54.007560	9.377453	118.671581	0.001394	0.000000	0.010000	0.001000
1292	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.699145	246.991453	1.589606	0.585736	4.112606	4522.789513	0.008708	0.762920	0.606440	53.648742	256.490859	145.027452	0.062209	0.032356	72.872311	17.913130	89.223224	0.001505	0.000000	0.010000	0.001000
1293	4	0.052767	0.317743	0.280250	0.128994	68.021300	162.911500	92.279011	132.155559	20.672934	206.729336	0.694530	3.791463	1.395428	3978.540302	0.009041	0.411133	0.537437	48.164517	177.984824	177.329065	0.130208	0.135289	23.358366	2.215095	53.651935	0.000638	0.000000	0.010000	0.001000
1294	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.903134	219.031340	1.977576	2.453547	2.672209	4865.961627	0.004565	0.382671	0.196966	49.462177	96.816770	189.334945	0.182630	0.060871	19.203234	17.435119	143.445366	0.001707	0.000000	0.010000	0.001000
1295	3	0.234998	0.365490	0.067895	0.000000	119.274037	49.227344	75.937930	0.000000	15.168581	151.685806	1.739757	4.741204	2.117276	4980.365148	0.006198	0.817961	0.382389	23.428989	146.067884	196.931113	0.404345	0.086707	52.243172	10.841320	154.073650	0.000884	0.000000	0.010000	0.001000
1296	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.541676	205.416759	0.856253	3.779862	1.482356	4128.423791	0.007398	0.256321	0.240016	50.822983	168.430610	158.449159	0.375972	0.028467	7.335369	15.393883	23.258272	0.001891	0.000000	0.010000	0.001000
1297	2	0.346042	0.055776	0.000000	0.000000	186.570505	85.425679	0.000000	0.000000	24.118295	241.182952	1.903907	1.149664	3.272428	4702.388188	0.001626	0.617621	0.552034	78.568998	70.227705	102.548862	0.477658	0.123383	19.842172	1.600933	66.820987	0.001755	0.000000	0.010000	0.001000
1298	4	0.224476	0.149736	0.036969	0.354954	158.910094	78.759523	131.794123	106.605809	20.920008	209.200083	0.750632	1.394223	2.108789	4069.306920	0.002623	0.165303	0.155874	69.596587	189.116305	101.126883	0.421416	0.198025	53.427178	5.809905	48.278071	0.001301	0.000000	0.010000	0.001000
1299	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.257067	212.570668	0.859716	3.077771	1.595333	4143.470176	0.008465	0.897291	0.118443	43.870449	303.011943	169.767325	0.433313	0.132437	6.560292	4.282545	153.308051	0.001532	0.000000	0.010000	0.001000
1300	4	0.259513	0.028091	0.183589	0.370945	183.025715	151.572377	113.870775	82.367022	23.152413	231.524132	1.974662	1.947129	2.842378	4803.168499	0.004584	0.209787	0.560517	64.289594	139.329978	144.575425	0.158042	0.118042	12.057294	6.535266	37.451108	0.002260	0.000000	0.010000	0.001000
1301	1	0.061124	0.000000	0.000000	0.000000	75.057016	0.000000	0.000000	0.000000	22.024312	220.243122	1.535394	3.123030	2.102553	4632.234053	0.008281	0.546865	0.151472	41.812772	25.028429	101.006887	0.259353	0.045079	31.772788	11.457409	94.336444	0.001247	0.000000	0.010000	0.001000
1302	2	0.087713	0.319081	0.000000	0.000000	55.034638	142.455030	0.000000	0.000000	18.147329	181.473294	1.561282	2.491541	2.275732	4618.918863	0.007671	0.628384	0.507721	53.367202	27.310029	135.504959	0.100954	0.027602	33.004278	11.915972	67.806929	0.001632	0.000000	0.010000	0.001000
1303	3	0.179239	0.351299	0.032590	0.000000	67.072789	176.181173	129.034783	0.000000	22.315269	223.152689	1.842763	1.821011	2.777888	4727.594247	0.009929	0.942822	0.744947	41.682652	275.087729	164.912852	0.202134	0.051239	2.466942	12.359264	63.551734	0.001281	0.000000	0.010000	0.001000
1304	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.003896	210.038964	1.269258	4.802519	1.663393	4466.218264	0.001812	0.198441	0.738546	16.254322	325.913661	195.583729	0.429571	0.144011	83.347445	9.082451	14.761748	0.002157	0.000000	0.010000	0.001000
1305	3	0.027304	0.254839	0.319866	0.000000	87.973889	104.029622	52.950944	0.000000	15.085558	150.855575	1.250037	3.235227	1.864802	4434.680380	0.009875	0.589789	0.218217	20.396645	346.173952	155.080464	0.478852	0.190073	45.170444	4.024406	45.971798	0.001990	0.000000	0.010000	0.001000
1306	4	0.359803	0.277708	0.113973	0.018742	89.331286	147.720529	119.248724	60.716199	18.657523	186.575233	1.429343	2.001894	2.333893	4532.174105	0.005580	0.696755	0.644062	73.368386	291.185930	192.847002	0.365953	0.028353	10.705276	9.442376	41.649682	0.001394	0.000000	0.010000	0.001000
1307	2	0.024550	0.361158	0.000000	0.000000	60.308085	111.205217	0.000000	0.000000	15.031302	150.313020	1.190817	4.404682	1.646997	4397.038749	0.006637	0.994040	0.291619	79.146160	216.968143	110.800496	0.166622	0.112560	25.863427	16.053379	59.464427	0.000946	0.000000	0.010000	0.001000
1308	1	0.047932	0.000000	0.000000	0.000000	105.306812	0.000000	0.000000	0.000000	21.684322	216.843219	1.410932	1.133246	2.839780	4509.752119	0.006082	0.148753	0.463631	47.741109	270.268414	172.148739	0.417356	0.144444	40.578946	2.874715	152.724516	0.001999	0.000000	0.010000	0.001000
1309	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.472071	194.720708	0.845203	4.147095	1.426800	4113.376571	0.005309	0.377786	0.162218	22.480274	110.447807	187.915123	0.434510	0.076546	27.185457	8.380568	111.070767	0.001149	0.000000	0.010000	0.001000
1310	2	0.353042	0.029940	0.000000	0.000000	55.161186	126.351475	0.000000	0.000000	16.626575	166.265750	0.649741	0.564599	3.683494	3955.160319	0.005770	0.564897	0.402240	69.332119	323.402891	179.552863	0.081494	0.090500	78.845818	17.224882	133.072541	0.000776	0.000000	0.010000	0.001000
1311	4	0.022023	0.321250	0.114871	0.278075	105.019897	151.970572	186.205438	73.093430	23.923277	239.232771	0.681474	3.870870	1.372219	3964.557697	0.007027	0.728953	0.443768	51.190630	159.898580	124.375840	0.210298	0.142965	55.660637	17.936443	115.608762	0.001427	0.000000	0.010000	0.001000
1312	1	0.299895	0.000000	0.000000	0.000000	79.481116	0.000000	0.000000	0.000000	17.526716	175.267159	1.562179	3.413855	2.071258	4667.910467	0.004463	0.280476	0.714030	45.829363	92.594991	177.642128	0.246616	0.093199	89.727701	5.748979	131.212939	0.000953	0.000000	0.010000	0.001000
1313	3	0.178511	0.359598	0.126088	0.000000	167.491116	110.365344	79.105231	0.000000	22.948231	229.482311	1.421632	0.632388	3.766760	4467.586183	0.006594	0.941001	0.573987	36.427348	292.755410	105.058928	0.221200	0.038737	1.488812	2.492875	104.924352	0.001166	0.000000	0.010000	0.001000
1314	1	0.150932	0.000000	0.000000	0.000000	135.592689	0.000000	0.000000	0.000000	18.315041	183.150407	1.272956	3.065109	1.915067	4448.786401	0.006702	0.706884	0.642833	40.254716	342.225440	159.072405	0.125083	0.194576	74.644498	7.930651	16.238655	0.002375	0.000000	0.010000	0.001000
1315	1	0.017050	0.000000	0.000000	0.000000	159.406775	0.000000	0.000000	0.000000	24.807426	248.074259	1.329726	3.179808	1.932376	4489.037143	0.007477	0.222848	0.697309	45.509084	328.751415	116.836210	0.442713	0.163850	24.614791	17.181897	55.367227	0.002473	0.000000	0.010000	0.001000
1316	3	0.233839	0.045984	0.364053	0.000000	171.287912	104.115919	78.459240	0.000000	21.577538	215.775377	0.743528	1.668917	1.965488	4056.228757	0.002333	0.344909	0.577100	42.966235	64.964955	196.764150	0.309220	0.123867	9.687451	9.390384	41.482361	0.001136	0.000000	0.010000	0.001000
1317	3	0.031433	0.209432	0.377475	0.000000	142.691851	74.326605	163.128941	0.000000	23.217554	232.175543	0.603306	0.966355	2.271843	3913.260952	0.009990	0.607026	0.395836	34.055071	67.800658	124.222594	0.323420	0.155381	57.009189	14.749443	48.482133	0.001296	0.000000	0.010000	0.001000
1318	1	0.146320	0.000000	0.000000	0.000000	85.008918	0.000000	0.000000	0.000000	20.596721	205.967211	1.186032	2.176751	2.079671	4392.388322	0.005396	0.691491	0.299477	24.874117	59.408558	108.576945	0.463395	0.107115	47.881953	18.636560	5.329591	0.001129	0.000000	0.010000	0.001000
1319	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.020112	150.201122	0.754565	4.354902	1.356093	4029.001773	0.007284	0.743659	0.422113	62.676035	151.055775	127.675612	0.069372	0.126381	73.376495	19.261254	24.479272	0.000631	0.000000	0.010000	0.001000
